interaction_id,user_id,policy_id,timestamp,position
imp_003670,user_0856,52,2025-09-18 09:46:55,2
imp_003671,user_0212,54,2025-08-02 13:01:55,5
imp_003672,user_0540,53,2025-07-17 11:24:55,3
imp_003673,user_0432,22,2025-09-14 13:49:55,2
imp_003674,user_0539,12,2025-07-31 18:34:55,1
imp_003675,user_0074,12,2025-09-04 11:40:55,4
imp_003676,user_0895,47,2025-08-19 13:33:55,6
imp_003677,user_0751,5,2025-07-06 07:09:55,10
imp_003678,user_0913,28,2025-06-21 15:26:55,1
imp_003679,user_0741,17,2025-07-01 17:51:55,8
imp_003680,user_0201,55,2025-07-28 09:01:55,3
imp_003681,user_0672,45,2025-07-11 11:12:55,4
imp_003682,user_0062,23,2025-07-18 17:23:55,2
imp_003683,user_0323,12,2025-08-15 07:23:55,2
imp_003684,user_0046,42,2025-09-06 12:34:55,1
imp_003685,user_0213,48,2025-07-29 18:15:55,2
imp_003686,user_0731,44,2025-08-22 09:21:55,6
imp_003687,user_0586,43,2025-08-21 07:28:55,3
imp_003688,user_0527,5,2025-09-17 18:38:55,4
imp_003689,user_0215,5,2025-07-18 17:37:55,4
imp_003690,user_0284,42,2025-09-09 13:19:55,1
imp_003691,user_0744,46,2025-07-30 10:36:55,10
imp_003692,user_0804,64,2025-08-20 10:28:55,1
imp_003693,user_0712,8,2025-07-18 06:44:55,2
imp_003694,user_0114,61,2025-09-04 09:37:55,1
imp_003695,user_0526,97,2025-09-01 09:43:55,4
imp_003696,user_0837,27,2025-07-12 12:56:55,1
imp_003697,user_0424,50,2025-09-15 07:26:55,1
imp_003698,user_0032,91,2025-09-06 18:11:55,3
imp_003699,user_0990,74,2025-08-26 14:16:55,1
imp_003700,user_0139,44,2025-08-25 18:22:55,5
imp_003701,user_0340,38,2025-09-13 13:29:55,5
imp_003702,user_0468,51,2025-07-30 10:44:55,5
imp_003703,user_0444,27,2025-08-05 17:09:55,5
imp_003704,user_0886,18,2025-07-11 16:08:55,1
imp_003705,user_0232,49,2025-08-30 19:11:55,2
imp_003706,user_0658,49,2025-07-20 15:18:55,5
imp_003707,user_0629,23,2025-07-17 07:45:55,1
imp_003708,user_0598,53,2025-07-11 14:09:55,4
imp_003709,user_0763,47,2025-07-12 07:56:55,2
imp_003710,user_0920,7,2025-07-18 16:16:55,7
imp_003711,user_0927,50,2025-09-04 12:18:55,1
imp_003712,user_0279,7,2025-07-26 18:17:55,2
imp_003713,user_0685,44,2025-08-11 13:02:55,7
imp_003714,user_0784,49,2025-07-20 17:08:55,8
imp_003715,user_0493,18,2025-07-20 14:04:55,1
imp_003716,user_0995,36,2025-09-17 15:10:55,6
imp_003717,user_0569,35,2025-07-13 12:23:55,2
imp_003718,user_0424,21,2025-08-25 15:39:55,4
imp_003719,user_0226,79,2025-09-03 15:59:55,1
imp_003720,user_0791,16,2025-07-19 18:46:55,1
imp_003721,user_0975,24,2025-07-23 08:21:55,6
imp_003722,user_0337,75,2025-09-17 12:28:55,3
imp_003723,user_0136,83,2025-06-28 17:34:55,2
imp_003724,user_0481,3,2025-08-27 10:00:55,2
imp_003725,user_0258,11,2025-08-05 15:12:55,2
imp_003726,user_0719,12,2025-09-17 14:13:55,1
imp_003727,user_0998,46,2025-07-01 11:58:55,3
imp_003728,user_0895,48,2025-08-14 18:09:55,1
imp_003729,user_0743,28,2025-06-25 16:01:55,1
imp_003730,user_0149,43,2025-06-24 18:52:55,3
imp_003731,user_0405,44,2025-07-27 07:34:55,4
imp_003732,user_0689,56,2025-07-27 16:56:55,2
imp_003733,user_0175,96,2025-07-12 15:00:55,2
imp_003734,user_0150,52,2025-08-27 18:16:55,1
imp_003735,user_0986,58,2025-09-08 18:29:55,4
imp_003736,user_0613,33,2025-08-06 07:10:55,2
imp_003737,user_0059,27,2025-08-07 08:34:55,4
imp_003738,user_0309,45,2025-07-02 12:24:55,3
imp_003739,user_0343,27,2025-09-02 10:00:55,4
imp_003740,user_0086,47,2025-07-09 13:33:55,1
imp_003741,user_0980,65,2025-08-13 07:18:55,1
imp_003742,user_0023,44,2025-08-02 19:08:55,1
imp_003743,user_0127,12,2025-09-03 17:25:55,1
imp_003744,user_0934,66,2025-08-03 10:43:55,3
imp_003745,user_0371,84,2025-09-12 13:51:55,6
imp_003746,user_0597,24,2025-08-29 09:00:55,1
imp_003747,user_0872,44,2025-06-22 17:17:55,1
imp_003748,user_0210,43,2025-07-08 12:42:55,1
imp_003749,user_0748,95,2025-08-30 06:45:55,1
imp_003750,user_0686,34,2025-08-02 19:14:55,3
imp_003751,user_0681,50,2025-08-25 14:37:55,3
imp_003752,user_0638,44,2025-07-07 14:26:55,1
imp_003753,user_0676,13,2025-08-27 08:37:55,8
imp_003754,user_0218,79,2025-06-28 06:29:55,1
imp_003755,user_0211,73,2025-07-22 19:16:55,3
imp_003756,user_0559,80,2025-09-15 12:58:55,4
imp_003757,user_0787,31,2025-07-25 13:15:55,1
imp_003758,user_0877,12,2025-08-13 13:39:55,8
imp_003759,user_0720,95,2025-07-27 10:22:55,2
imp_003760,user_0106,65,2025-07-17 15:43:55,2
imp_003761,user_0542,20,2025-08-03 15:53:55,4
imp_003762,user_0875,24,2025-08-03 11:23:55,1
imp_003763,user_0922,47,2025-07-17 12:27:55,5
imp_003764,user_0503,12,2025-09-17 07:43:55,4
imp_003765,user_0956,49,2025-09-09 18:14:55,9
imp_003766,user_0898,87,2025-08-14 09:55:55,2
imp_003767,user_0466,46,2025-07-14 12:08:55,5
imp_003768,user_0383,87,2025-07-30 14:10:55,6
imp_003769,user_0023,28,2025-07-27 09:56:55,1
imp_003770,user_0054,35,2025-09-02 09:46:55,2
imp_003771,user_0179,83,2025-07-06 15:51:55,1
imp_003772,user_0465,55,2025-08-30 14:02:55,8
imp_003773,user_0464,44,2025-07-24 11:18:55,1
imp_003774,user_0613,83,2025-09-03 16:43:55,1
imp_003775,user_0796,48,2025-08-29 19:12:55,3
imp_003776,user_0296,48,2025-06-27 17:31:55,1
imp_003777,user_0415,73,2025-07-13 18:36:55,6
imp_003778,user_0041,71,2025-08-08 18:30:55,1
imp_003779,user_0090,12,2025-08-27 08:59:55,4
imp_003780,user_0437,12,2025-07-02 08:41:55,5
imp_003781,user_0380,22,2025-09-18 15:07:55,5
imp_003782,user_0199,12,2025-06-30 18:57:55,4
imp_003783,user_0507,66,2025-08-26 15:15:55,2
imp_003784,user_0185,44,2025-08-25 16:03:55,5
imp_003785,user_0423,65,2025-07-08 15:03:55,1
imp_003786,user_0556,17,2025-08-10 14:28:55,3
imp_003787,user_0534,49,2025-07-01 06:55:55,1
imp_003788,user_0291,28,2025-08-02 17:35:55,2
imp_003789,user_0768,28,2025-09-17 06:33:55,1
imp_003790,user_0003,21,2025-07-20 09:51:55,2
imp_003791,user_0619,66,2025-08-08 11:45:55,1
imp_003792,user_0750,17,2025-09-15 08:43:55,2
imp_003793,user_0173,66,2025-07-12 07:22:55,2
imp_003794,user_0743,30,2025-09-04 13:50:55,2
imp_003795,user_0020,76,2025-08-15 15:10:55,6
imp_003796,user_0413,12,2025-08-08 07:31:55,4
imp_003797,user_0256,31,2025-07-13 09:30:55,2
imp_003798,user_0795,34,2025-07-07 15:18:55,1
imp_003799,user_0514,12,2025-07-03 14:43:55,1
imp_003800,user_0167,24,2025-07-06 12:30:55,1
imp_003801,user_0596,17,2025-07-05 07:52:55,1
imp_003802,user_0985,22,2025-09-13 17:30:55,3
imp_003803,user_0892,58,2025-07-25 09:10:55,3
imp_003804,user_0656,87,2025-09-01 14:31:55,2
imp_003805,user_0445,48,2025-06-28 10:02:55,7
imp_003806,user_0695,87,2025-07-25 09:40:55,3
imp_003807,user_0661,29,2025-09-13 15:53:55,7
imp_003808,user_0408,77,2025-09-12 18:00:55,2
imp_003809,user_0976,50,2025-06-24 12:25:55,1
imp_003810,user_0124,12,2025-08-22 12:36:55,3
imp_003811,user_0993,76,2025-07-22 08:09:55,8
imp_003812,user_0138,12,2025-07-05 09:30:55,1
imp_003813,user_0973,93,2025-09-07 18:50:55,1
imp_003814,user_0207,68,2025-07-15 18:25:55,4
imp_003815,user_0754,82,2025-08-26 19:06:55,1
imp_003816,user_0526,54,2025-08-10 17:11:55,4
imp_003817,user_0097,58,2025-08-29 18:14:55,1
imp_003818,user_0414,86,2025-07-14 18:42:55,10
imp_003819,user_0918,12,2025-09-13 13:08:55,3
imp_003820,user_0801,83,2025-09-11 06:45:55,4
imp_003821,user_0473,64,2025-06-22 09:12:55,1
imp_003822,user_0511,93,2025-08-09 10:32:55,1
imp_003823,user_0592,83,2025-08-12 18:34:55,7
imp_003824,user_0680,48,2025-08-21 18:41:55,3
imp_003825,user_0638,84,2025-09-11 12:54:55,8
imp_003826,user_0579,3,2025-09-09 06:29:55,2
imp_003827,user_0647,34,2025-06-24 07:27:55,1
imp_003828,user_0532,50,2025-07-20 15:16:55,2
imp_003829,user_0522,94,2025-08-06 18:21:55,1
imp_003830,user_0954,42,2025-08-13 10:17:55,5
imp_003831,user_0181,75,2025-06-27 17:44:55,1
imp_003832,user_0958,70,2025-09-18 18:47:55,1
imp_003833,user_0969,76,2025-06-25 09:45:55,1
imp_003834,user_0364,48,2025-07-07 11:34:55,8
imp_003835,user_0248,8,2025-08-20 19:14:55,2
imp_003836,user_0999,12,2025-08-17 14:00:55,6
imp_003837,user_0649,44,2025-07-15 11:05:55,2
imp_003838,user_0420,44,2025-08-18 09:14:55,5
imp_003839,user_0321,31,2025-07-28 15:48:55,3
imp_003840,user_0490,69,2025-09-06 08:44:55,1
imp_003841,user_0100,44,2025-07-25 15:39:55,8
imp_003842,user_0095,28,2025-07-12 10:07:55,2
imp_003843,user_0361,53,2025-08-06 07:43:55,3
imp_003844,user_0321,31,2025-09-03 13:58:55,1
imp_003845,user_0676,34,2025-08-29 19:03:55,3
imp_003846,user_0711,54,2025-07-05 13:31:55,1
imp_003847,user_0865,40,2025-08-25 18:54:55,1
imp_003848,user_0972,84,2025-09-07 11:22:55,6
imp_003849,user_0363,44,2025-08-24 19:14:55,2
imp_003850,user_0231,75,2025-08-01 10:03:55,2
imp_003851,user_0530,84,2025-09-17 16:33:55,1
imp_003852,user_0781,15,2025-08-08 08:58:55,1
imp_003853,user_0080,27,2025-07-08 18:53:55,2
imp_003854,user_0178,91,2025-07-12 13:12:55,6
imp_003855,user_0362,5,2025-08-19 19:10:55,3
imp_003856,user_0178,10,2025-08-03 06:48:55,7
imp_003857,user_0020,42,2025-09-15 09:47:55,1
imp_003858,user_0843,88,2025-07-06 09:57:55,6
imp_003859,user_0609,92,2025-08-24 09:01:55,4
imp_003860,user_0811,12,2025-09-03 16:28:55,1
imp_003861,user_0513,49,2025-08-21 14:09:55,2
imp_003862,user_0398,59,2025-08-12 10:30:55,2
imp_003863,user_0497,7,2025-07-31 15:46:55,8
imp_003864,user_0928,31,2025-06-30 08:22:55,6
imp_003865,user_0163,57,2025-09-06 11:57:55,9
imp_003866,user_0321,12,2025-06-28 08:25:55,1
imp_003867,user_0475,74,2025-09-15 14:54:55,6
imp_003868,user_0776,81,2025-09-14 14:10:55,1
imp_003869,user_0055,23,2025-08-03 18:22:55,6
imp_003870,user_0478,53,2025-08-05 13:18:55,1
imp_003871,user_0627,11,2025-06-30 19:13:55,5
imp_003872,user_0330,12,2025-09-09 16:15:55,6
imp_003873,user_0659,45,2025-08-19 11:38:55,2
imp_003874,user_0388,65,2025-08-07 13:17:55,1
imp_003875,user_0768,81,2025-07-29 07:43:55,7
imp_003876,user_0941,30,2025-07-19 14:16:55,1
imp_003877,user_0081,56,2025-07-28 10:16:55,1
imp_003878,user_0617,12,2025-08-05 17:15:55,2
imp_003879,user_0671,68,2025-08-21 08:35:55,3
imp_003880,user_0690,73,2025-07-07 10:23:55,2
imp_003881,user_0898,6,2025-09-09 14:26:55,4
imp_003882,user_0450,29,2025-09-15 08:23:55,4
imp_003883,user_0188,16,2025-07-18 13:47:55,8
imp_003884,user_0459,95,2025-07-18 17:28:55,3
imp_003885,user_0499,43,2025-07-10 19:00:55,7
imp_003886,user_0225,71,2025-09-17 06:25:55,6
imp_003887,user_0029,51,2025-07-01 12:35:55,4
imp_003888,user_0093,42,2025-07-25 15:26:55,1
imp_003889,user_0266,43,2025-09-01 13:47:55,4
imp_003890,user_0212,8,2025-09-14 13:51:55,1
imp_003891,user_0879,11,2025-08-29 18:07:55,1
imp_003892,user_0353,54,2025-09-01 13:43:55,1
imp_003893,user_0380,34,2025-08-30 12:16:55,1
imp_003894,user_0978,42,2025-09-15 13:35:55,3
imp_003895,user_0049,83,2025-06-21 16:40:55,3
imp_003896,user_0313,45,2025-06-29 10:17:55,3
imp_003897,user_0226,87,2025-07-27 16:02:55,7
imp_003898,user_0721,43,2025-08-08 07:44:55,5
imp_003899,user_0482,49,2025-07-10 12:40:55,1
imp_003900,user_0821,89,2025-08-06 09:13:55,6
imp_003901,user_0799,28,2025-08-25 12:31:55,1
imp_003902,user_0442,50,2025-08-11 14:59:55,1
imp_003903,user_0590,12,2025-07-07 18:30:55,4
imp_003904,user_0529,12,2025-09-06 15:58:55,1
imp_003905,user_0514,12,2025-08-30 18:31:55,3
imp_003906,user_0397,46,2025-06-25 15:55:55,6
imp_003907,user_0067,22,2025-08-26 11:30:55,4
imp_003908,user_0856,27,2025-07-13 11:50:55,2
imp_003909,user_0909,94,2025-07-13 18:00:55,3
imp_003910,user_0814,59,2025-08-24 19:05:55,1
imp_003911,user_0113,12,2025-08-28 17:51:55,1
imp_003912,user_0455,45,2025-06-21 16:32:55,2
imp_003913,user_0922,56,2025-08-24 06:50:55,1
imp_003914,user_0709,44,2025-09-01 09:42:55,6
imp_003915,user_0023,38,2025-08-24 12:13:55,3
imp_003916,user_0210,27,2025-06-30 13:33:55,4
imp_003917,user_0805,44,2025-09-15 07:31:55,2
imp_003918,user_0603,93,2025-09-13 14:32:55,1
imp_003919,user_0271,79,2025-06-29 10:23:55,8
imp_003920,user_0014,38,2025-08-28 08:14:55,8
imp_003921,user_0402,29,2025-09-13 06:32:55,2
imp_003922,user_0077,87,2025-08-04 12:37:55,1
imp_003923,user_0371,12,2025-08-12 15:29:55,1
imp_003924,user_0659,23,2025-07-22 08:52:55,2
imp_003925,user_0131,23,2025-09-08 18:39:55,8
imp_003926,user_0286,44,2025-06-30 13:50:55,1
imp_003927,user_0644,17,2025-08-24 14:36:55,2
imp_003928,user_0957,47,2025-06-23 18:14:55,2
imp_003929,user_0075,23,2025-07-24 19:10:55,8
imp_003930,user_0119,27,2025-08-29 18:03:55,1
imp_003931,user_0395,49,2025-09-10 10:58:55,5
imp_003932,user_0788,12,2025-06-28 06:52:55,6
imp_003933,user_0588,29,2025-07-28 15:12:55,1
imp_003934,user_0523,80,2025-08-16 09:43:55,7
imp_003935,user_0778,54,2025-08-11 10:30:55,3
imp_003936,user_0295,38,2025-06-28 16:30:55,3
imp_003937,user_0648,28,2025-07-21 17:54:55,1
imp_003938,user_0037,34,2025-09-15 19:05:55,5
imp_003939,user_0471,49,2025-06-26 06:58:55,3
imp_003940,user_0211,28,2025-09-09 06:27:55,5
imp_003941,user_0384,9,2025-09-16 15:01:55,1
imp_003942,user_0549,50,2025-08-18 15:25:55,2
imp_003943,user_0629,18,2025-09-07 17:04:55,2
imp_003944,user_0859,40,2025-09-03 08:49:55,8
imp_003945,user_0671,91,2025-07-31 14:00:55,4
imp_003946,user_0841,65,2025-06-28 17:29:55,1
imp_003947,user_0792,13,2025-08-25 11:48:55,1
imp_003948,user_0189,66,2025-08-25 09:23:55,6
imp_003949,user_0102,12,2025-08-14 14:39:55,1
imp_003950,user_0055,11,2025-08-16 09:34:55,1
imp_003951,user_0243,31,2025-07-15 17:30:55,9
imp_003952,user_0485,73,2025-07-01 13:42:55,8
imp_003953,user_0027,18,2025-06-22 06:39:55,2
imp_003954,user_0768,47,2025-08-16 10:13:55,6
imp_003955,user_0821,16,2025-06-29 09:00:55,4
imp_003956,user_0164,38,2025-08-13 11:49:55,2
imp_003957,user_0791,31,2025-07-28 09:56:55,3
imp_003958,user_0867,47,2025-09-07 07:28:55,3
imp_003959,user_0495,6,2025-09-08 10:35:55,2
imp_003960,user_0917,64,2025-08-22 18:28:55,3
imp_003961,user_0658,68,2025-07-14 16:55:55,4
imp_003962,user_0482,24,2025-07-08 13:26:55,3
imp_003963,user_0154,54,2025-09-11 07:36:55,3
imp_003964,user_0674,91,2025-09-14 11:30:55,6
imp_003965,user_0954,28,2025-09-06 17:34:55,3
imp_003966,user_0902,27,2025-06-30 13:21:55,4
imp_003967,user_0704,12,2025-09-07 08:30:55,4
imp_003968,user_0164,30,2025-07-06 08:29:55,1
imp_003969,user_0760,34,2025-08-04 13:43:55,4
imp_003970,user_0487,66,2025-07-12 13:53:55,1
imp_003971,user_0764,29,2025-08-07 14:51:55,1
imp_003972,user_0771,33,2025-08-20 13:53:55,4
imp_003973,user_0188,43,2025-09-03 09:12:55,2
imp_003974,user_0935,34,2025-08-21 14:51:55,2
imp_003975,user_0807,50,2025-09-11 13:16:55,1
imp_003976,user_0870,33,2025-08-22 11:02:55,3
imp_003977,user_0489,34,2025-07-29 17:20:55,1
imp_003978,user_0405,35,2025-07-01 17:05:55,3
imp_003979,user_0307,12,2025-07-29 07:33:55,2
imp_003980,user_0680,77,2025-07-17 11:33:55,5
imp_003981,user_0103,49,2025-07-27 18:13:55,1
imp_003982,user_0991,51,2025-07-30 16:51:55,2
imp_003983,user_0178,78,2025-07-24 09:21:55,1
imp_003984,user_0081,29,2025-07-05 10:52:55,1
imp_003985,user_0305,16,2025-07-04 15:58:55,2
imp_003986,user_0183,22,2025-09-02 19:15:55,3
imp_003987,user_0359,49,2025-08-24 18:30:55,3
imp_003988,user_0464,83,2025-09-11 18:48:55,2
imp_003989,user_0010,48,2025-08-26 08:55:55,6
imp_003990,user_0737,63,2025-07-27 18:31:55,3
imp_003991,user_0712,12,2025-08-16 07:34:55,9
imp_003992,user_0472,14,2025-08-18 19:10:55,5
imp_003993,user_0668,30,2025-06-27 14:43:55,2
imp_003994,user_0988,28,2025-09-09 06:35:55,2
imp_003995,user_0413,8,2025-08-23 14:54:55,1
imp_003996,user_0730,21,2025-09-17 16:20:55,1
imp_003997,user_0794,4,2025-09-16 06:30:55,2
imp_003998,user_0679,51,2025-07-09 06:27:55,1
imp_003999,user_1000,12,2025-06-28 06:43:55,8
imp_004000,user_0970,84,2025-08-27 14:19:55,1
imp_004001,user_0871,83,2025-08-28 16:30:55,2
imp_004002,user_0485,50,2025-09-04 07:37:55,4
imp_004003,user_0851,30,2025-07-04 10:57:55,1
imp_004004,user_0101,8,2025-09-03 10:43:55,3
imp_004005,user_0581,18,2025-07-18 08:30:55,2
imp_004006,user_0408,31,2025-09-03 12:27:55,3
imp_004007,user_0730,66,2025-07-20 11:58:55,4
imp_004008,user_0997,44,2025-07-29 18:52:55,5
imp_004009,user_0885,31,2025-07-14 13:41:55,3
imp_004010,user_0912,61,2025-09-11 18:30:55,1
imp_004011,user_0630,56,2025-06-21 16:18:55,7
imp_004012,user_0019,74,2025-07-23 07:21:55,1
imp_004013,user_0666,12,2025-07-06 15:50:55,9
imp_004014,user_0083,63,2025-09-08 08:18:55,1
imp_004015,user_0893,48,2025-08-07 10:51:55,2
imp_004016,user_0306,45,2025-07-25 13:30:55,6
imp_004017,user_0096,53,2025-08-24 13:55:55,2
imp_004018,user_0381,50,2025-07-21 08:17:55,1
imp_004019,user_0516,90,2025-07-10 16:03:55,3
imp_004020,user_0035,60,2025-07-14 12:48:55,2
imp_004021,user_0200,34,2025-06-22 17:04:55,6
imp_004022,user_0886,31,2025-09-07 12:24:55,1
imp_004023,user_0062,4,2025-06-23 17:05:55,10
imp_004024,user_0327,96,2025-08-02 06:35:55,1
imp_004025,user_0228,23,2025-06-30 08:24:55,7
imp_004026,user_0361,49,2025-06-27 17:03:55,1
imp_004027,user_0994,31,2025-07-23 10:04:55,1
imp_004028,user_0018,69,2025-08-23 08:08:55,3
imp_004029,user_0495,30,2025-09-18 14:15:55,5
imp_004030,user_0766,91,2025-08-22 14:50:55,3
imp_004031,user_0333,18,2025-07-01 09:58:55,1
imp_004032,user_0214,33,2025-08-30 11:22:55,1
imp_004033,user_0248,44,2025-08-27 11:13:55,1
imp_004034,user_0147,18,2025-09-11 10:19:55,2
imp_004035,user_0020,4,2025-06-30 13:39:55,2
imp_004036,user_0243,73,2025-08-18 15:34:55,10
imp_004037,user_0509,44,2025-07-27 17:37:55,1
imp_004038,user_0078,48,2025-09-16 17:34:55,10
imp_004039,user_0752,23,2025-06-27 16:37:55,1
imp_004040,user_0622,52,2025-09-09 15:39:55,5
imp_004041,user_0098,23,2025-07-11 12:55:55,1
imp_004042,user_0786,41,2025-07-30 10:31:55,1
imp_004043,user_0835,12,2025-07-29 17:37:55,1
imp_004044,user_0462,69,2025-08-13 11:26:55,2
imp_004045,user_0854,87,2025-09-01 10:08:55,2
imp_004046,user_0363,69,2025-07-11 16:36:55,1
imp_004047,user_0805,55,2025-08-29 14:11:55,3
imp_004048,user_0954,65,2025-07-08 08:42:55,1
imp_004049,user_0582,72,2025-08-14 18:43:55,5
imp_004050,user_0618,65,2025-07-31 13:24:55,1
imp_004051,user_0023,46,2025-09-09 12:14:55,7
imp_004052,user_0491,49,2025-09-10 12:59:55,7
imp_004053,user_0299,44,2025-09-17 13:04:55,1
imp_004054,user_0246,8,2025-09-02 12:03:55,10
imp_004055,user_0233,29,2025-07-09 15:25:55,3
imp_004056,user_0956,8,2025-06-29 17:10:55,1
imp_004057,user_0142,64,2025-07-20 16:11:55,3
imp_004058,user_0729,58,2025-08-14 18:29:55,2
imp_004059,user_0095,50,2025-06-28 16:06:55,1
imp_004060,user_0757,79,2025-06-26 17:39:55,9
imp_004061,user_0196,16,2025-07-11 12:03:55,1
imp_004062,user_0850,57,2025-06-24 07:13:55,9
imp_004063,user_0744,68,2025-06-30 10:17:55,3
imp_004064,user_0495,83,2025-09-08 14:46:55,3
imp_004065,user_0200,34,2025-06-26 12:45:55,8
imp_004066,user_0371,94,2025-06-23 09:49:55,1
imp_004067,user_0074,55,2025-08-16 10:07:55,1
imp_004068,user_0874,58,2025-08-31 06:53:55,3
imp_004069,user_0206,83,2025-08-30 08:32:55,1
imp_004070,user_0920,46,2025-07-07 17:37:55,1
imp_004071,user_0344,5,2025-08-30 11:49:55,8
imp_004072,user_0673,18,2025-07-11 09:24:55,9
imp_004073,user_0496,51,2025-06-30 12:17:55,1
imp_004074,user_0503,57,2025-08-29 12:02:55,5
imp_004075,user_0120,31,2025-07-28 10:27:55,1
imp_004076,user_0863,43,2025-07-22 16:26:55,1
imp_004077,user_0118,21,2025-08-23 13:27:55,9
imp_004078,user_0509,75,2025-08-06 19:17:55,2
imp_004079,user_0479,41,2025-07-31 17:12:55,5
imp_004080,user_0723,87,2025-07-17 08:50:55,1
imp_004081,user_0689,45,2025-06-26 11:13:55,3
imp_004082,user_0632,18,2025-06-22 07:45:55,1
imp_004083,user_0377,24,2025-08-06 07:12:55,4
imp_004084,user_0274,80,2025-09-03 08:59:55,2
imp_004085,user_0561,34,2025-08-28 11:23:55,1
imp_004086,user_0578,84,2025-07-24 14:56:55,4
imp_004087,user_0166,41,2025-09-04 18:59:55,1
imp_004088,user_0651,48,2025-07-08 17:28:55,5
imp_004089,user_0312,57,2025-09-13 10:54:55,1
imp_004090,user_0387,75,2025-08-24 11:37:55,4
imp_004091,user_0583,16,2025-08-05 16:16:55,2
imp_004092,user_0501,44,2025-08-10 14:05:55,1
imp_004093,user_0302,28,2025-09-10 06:21:55,3
imp_004094,user_0534,18,2025-08-05 15:05:55,1
imp_004095,user_0229,24,2025-08-02 13:28:55,3
imp_004096,user_0966,8,2025-07-02 06:46:55,1
imp_004097,user_0547,7,2025-09-17 09:48:55,8
imp_004098,user_0827,77,2025-08-12 12:48:55,2
imp_004099,user_0557,49,2025-08-10 10:34:55,1
imp_004100,user_0607,49,2025-09-12 13:55:55,1
imp_004101,user_0524,24,2025-08-23 11:56:55,2
imp_004102,user_0697,65,2025-09-12 18:47:55,4
imp_004103,user_0503,13,2025-08-16 07:24:55,2
imp_004104,user_0469,34,2025-07-11 09:33:55,7
imp_004105,user_0247,12,2025-08-24 18:59:55,3
imp_004106,user_0298,67,2025-09-14 12:41:55,1
imp_004107,user_0761,56,2025-08-08 10:53:55,1
imp_004108,user_0349,72,2025-09-11 14:02:55,7
imp_004109,user_0227,38,2025-06-29 09:12:55,1
imp_004110,user_0986,54,2025-08-19 12:39:55,2
imp_004111,user_0867,72,2025-06-21 16:11:55,5
imp_004112,user_0353,73,2025-07-14 16:28:55,1
imp_004113,user_0222,47,2025-07-30 16:30:55,1
imp_004114,user_0044,1,2025-08-26 14:42:55,2
imp_004115,user_0104,81,2025-08-25 09:51:55,1
imp_004116,user_0192,49,2025-06-30 16:17:55,1
imp_004117,user_0301,74,2025-08-24 14:22:55,1
imp_004118,user_0109,95,2025-08-24 12:02:55,1
imp_004119,user_0247,84,2025-07-24 17:34:55,1
imp_004120,user_0744,28,2025-07-29 16:56:55,8
imp_004121,user_0935,65,2025-06-21 14:03:55,1
imp_004122,user_0012,28,2025-09-10 15:24:55,3
imp_004123,user_0935,77,2025-08-12 12:34:55,4
imp_004124,user_0667,43,2025-07-04 06:56:55,1
imp_004125,user_0741,84,2025-07-31 13:57:55,7
imp_004126,user_0713,84,2025-08-15 09:46:55,3
imp_004127,user_0010,28,2025-07-11 09:54:55,2
imp_004128,user_0693,55,2025-09-04 14:09:55,2
imp_004129,user_0404,36,2025-09-10 16:39:55,2
imp_004130,user_0454,49,2025-08-02 12:54:55,1
imp_004131,user_0906,42,2025-06-30 07:54:55,8
imp_004132,user_0457,21,2025-07-10 07:15:55,6
imp_004133,user_0783,12,2025-07-01 17:37:55,1
imp_004134,user_0735,35,2025-07-03 08:41:55,2
imp_004135,user_0619,72,2025-06-27 18:16:55,1
imp_004136,user_0516,8,2025-08-02 14:38:55,4
imp_004137,user_0931,18,2025-08-05 06:34:55,2
imp_004138,user_0761,79,2025-06-22 10:54:55,1
imp_004139,user_0256,5,2025-09-07 11:43:55,5
imp_004140,user_0832,43,2025-06-30 12:31:55,2
imp_004141,user_0153,7,2025-08-23 06:37:55,1
imp_004142,user_0826,6,2025-06-23 11:41:55,3
imp_004143,user_0711,43,2025-09-16 16:26:55,3
imp_004144,user_0841,44,2025-07-18 08:34:55,1
imp_004145,user_0338,94,2025-08-09 06:21:55,1
imp_004146,user_0194,19,2025-09-13 16:02:55,4
imp_004147,user_0268,46,2025-09-12 06:28:55,1
imp_004148,user_0097,11,2025-09-03 12:54:55,3
imp_004149,user_0532,66,2025-06-29 07:14:55,3
imp_004150,user_0858,55,2025-07-09 10:30:55,3
imp_004151,user_0087,34,2025-07-06 08:12:55,3
imp_004152,user_0728,28,2025-08-15 10:15:55,5
imp_004153,user_0920,52,2025-06-25 18:17:55,1
imp_004154,user_0809,81,2025-08-30 16:41:55,4
imp_004155,user_0482,12,2025-09-02 18:29:55,1
imp_004156,user_0244,96,2025-09-15 11:10:55,5
imp_004157,user_0719,53,2025-08-07 15:47:55,3
imp_004158,user_0834,43,2025-07-17 12:44:55,2
imp_004159,user_0126,83,2025-08-11 13:28:55,2
imp_004160,user_0815,23,2025-08-08 18:25:55,2
imp_004161,user_0044,5,2025-09-14 06:24:55,6
imp_004162,user_0677,58,2025-08-12 19:00:55,2
imp_004163,user_0255,5,2025-08-08 09:34:55,6
imp_004164,user_0105,47,2025-08-12 19:13:55,1
imp_004165,user_0740,44,2025-08-06 08:09:55,1
imp_004166,user_0016,55,2025-08-10 09:29:55,7
imp_004167,user_0905,30,2025-08-11 08:38:55,2
imp_004168,user_0078,49,2025-08-25 12:40:55,8
