interaction_id,user_id,policy_id,clicked,quoted,purchased,uw_decline_reason
imp_002088,user_0603,43,0,0,0,
imp_002089,user_0085,19,1,0,0,
imp_002090,user_0626,12,0,0,0,
imp_002091,user_0640,27,0,0,0,
imp_002092,user_0449,65,0,0,0,
imp_002093,user_0180,96,0,0,0,
imp_002094,user_0716,31,0,0,0,
imp_002095,user_0310,48,0,0,0,
imp_002096,user_0752,34,0,0,0,
imp_002097,user_0040,48,0,0,0,
imp_002098,user_0483,47,0,0,0,
imp_002099,user_0171,16,0,0,0,
imp_002100,user_0295,17,0,0,0,
imp_002101,user_0407,8,0,0,0,
imp_002102,user_0698,14,0,0,0,
imp_002103,user_0839,31,0,0,0,
imp_002104,user_0392,12,0,0,0,
imp_002105,user_0917,33,0,0,0,
imp_002106,user_0252,74,0,0,0,
imp_002107,user_0198,84,0,0,0,
imp_002108,user_0555,12,0,0,0,
imp_002109,user_0767,44,1,0,0,
imp_002110,user_0493,80,0,0,0,
imp_002111,user_0838,73,0,0,0,
imp_002112,user_0247,49,0,0,0,
imp_002113,user_0003,73,0,0,0,
imp_002114,user_0828,12,1,1,0,과거 질병 이력
imp_002115,user_0142,66,0,0,0,
imp_002116,user_0794,79,0,0,0,
imp_002117,user_0703,44,0,0,0,
imp_002118,user_0382,12,0,0,0,
imp_002119,user_0762,31,0,0,0,
imp_002120,user_0139,69,0,0,0,
imp_002121,user_0199,71,0,0,0,
imp_002122,user_0190,24,0,0,0,
imp_002123,user_0663,51,1,0,0,
imp_002124,user_0935,84,0,0,0,
imp_002125,user_0847,16,0,0,0,
imp_002126,user_0067,50,0,0,0,
imp_002127,user_0280,34,0,0,0,
imp_002128,user_0865,49,0,0,0,
imp_002129,user_0629,94,0,0,0,
imp_002130,user_0854,72,0,0,0,
imp_002131,user_0007,31,0,0,0,
imp_002132,user_0412,57,0,0,0,
imp_002133,user_0565,76,1,0,0,
imp_002134,user_0214,19,0,0,0,
imp_002135,user_0231,81,0,0,0,
imp_002136,user_0278,93,1,0,0,
imp_002137,user_0483,18,0,0,0,
imp_002138,user_0576,72,0,0,0,
imp_002139,user_0818,80,0,0,0,
imp_002140,user_0004,73,0,0,0,
imp_002141,user_0814,50,0,0,0,
imp_002142,user_0290,12,0,0,0,
imp_002143,user_0136,58,0,0,0,
imp_002144,user_0071,90,0,0,0,
imp_002145,user_0915,43,0,0,0,
imp_002146,user_0616,5,0,0,0,
imp_002147,user_0942,58,0,0,0,
imp_002148,user_0369,71,0,0,0,
imp_002149,user_0878,52,0,0,0,
imp_002150,user_0394,80,0,0,0,
imp_002151,user_0048,50,0,0,0,
imp_002152,user_0380,68,1,0,0,
imp_002153,user_0323,56,1,1,0,과거 질병 이력
imp_002154,user_0248,28,0,0,0,
imp_002155,user_0279,46,0,0,0,
imp_002156,user_0143,50,1,0,0,
imp_002157,user_0074,12,0,0,0,
imp_002158,user_0643,49,1,0,0,
imp_002159,user_0809,24,0,0,0,
imp_002160,user_0432,72,0,0,0,
imp_002161,user_0840,31,0,0,0,
imp_002162,user_0641,89,0,0,0,
imp_002163,user_0616,34,1,0,0,
imp_002164,user_0553,7,1,1,0,보험료 부담 능력 부족
imp_002165,user_0581,95,0,0,0,
imp_002166,user_0215,72,1,0,0,
imp_002167,user_0132,23,0,0,0,
imp_002168,user_0744,6,0,0,0,
imp_002169,user_0070,28,0,0,0,
imp_002170,user_0297,15,0,0,0,
imp_002171,user_0013,43,0,0,0,
imp_002172,user_0893,77,1,0,0,
imp_002173,user_0461,46,0,0,0,
imp_002174,user_0507,58,0,0,0,
imp_002175,user_0807,12,0,0,0,
imp_002176,user_0152,38,0,0,0,
imp_002177,user_0138,12,1,0,0,
imp_002178,user_0060,12,0,0,0,
imp_002179,user_0244,38,0,0,0,
imp_002180,user_0440,13,0,0,0,
imp_002181,user_0727,45,1,0,0,
imp_002182,user_0047,82,0,0,0,
imp_002183,user_0146,58,0,0,0,
imp_002184,user_0168,62,1,0,0,
imp_002185,user_0554,12,0,0,0,
imp_002186,user_0331,12,0,0,0,
imp_002187,user_0342,92,0,0,0,
imp_002188,user_0604,74,0,0,0,
imp_002189,user_0585,84,0,0,0,
imp_002190,user_0093,10,0,0,0,
imp_002191,user_0122,12,0,0,0,
imp_002192,user_0857,46,1,0,0,
imp_002193,user_0785,49,1,0,0,
imp_002194,user_0091,54,0,0,0,
imp_002195,user_0195,71,0,0,0,
imp_002196,user_0664,53,0,0,0,
imp_002197,user_0449,71,0,0,0,
imp_002198,user_0436,5,1,0,0,
imp_002199,user_0207,12,0,0,0,
imp_002200,user_0965,65,1,0,0,
imp_002201,user_0795,12,0,0,0,
imp_002202,user_0230,81,1,0,0,
imp_002203,user_0768,3,0,0,0,
imp_002204,user_0416,48,0,0,0,
imp_002205,user_0056,50,0,0,0,
imp_002206,user_0222,64,0,0,0,
imp_002207,user_0005,12,0,0,0,
imp_002208,user_0185,24,1,1,0,보험료 부담 능력 부족
imp_002209,user_0729,53,1,0,0,
imp_002210,user_0887,12,0,0,0,
imp_002211,user_0765,28,1,1,0,
imp_002212,user_0875,44,1,0,0,
imp_002213,user_0638,22,0,0,0,
imp_002214,user_0259,5,1,0,0,
imp_002215,user_0560,3,0,0,0,
imp_002216,user_0499,72,0,0,0,
imp_002217,user_0629,12,0,0,0,
imp_002218,user_0589,83,0,0,0,
imp_002219,user_0576,12,0,0,0,
imp_002220,user_0980,76,0,0,0,
imp_002221,user_0720,44,0,0,0,
imp_002222,user_0546,9,0,0,0,
imp_002223,user_0725,10,0,0,0,
imp_002224,user_0316,66,0,0,0,
imp_002225,user_0031,12,1,0,0,
imp_002226,user_0423,12,0,0,0,
imp_002227,user_0214,33,0,0,0,
imp_002228,user_0430,41,0,0,0,
imp_002229,user_0350,12,0,0,0,
imp_002230,user_0044,69,0,0,0,
imp_002231,user_0533,90,0,0,0,
imp_002232,user_0642,34,0,0,0,
imp_002233,user_0217,72,1,0,0,
imp_002234,user_0056,28,0,0,0,
imp_002235,user_0285,72,0,0,0,
imp_002236,user_0776,87,0,0,0,
imp_002237,user_0185,73,0,0,0,
imp_002238,user_0477,24,0,0,0,
imp_002239,user_0510,72,0,0,0,
imp_002240,user_0465,49,0,0,0,
imp_002241,user_0212,16,0,0,0,
imp_002242,user_0094,65,0,0,0,
imp_002243,user_0431,81,0,0,0,
imp_002244,user_0621,12,0,0,0,
imp_002245,user_0551,49,0,0,0,
imp_002246,user_0554,50,0,0,0,
imp_002247,user_0052,35,0,0,0,
imp_002248,user_0809,12,0,0,0,
imp_002249,user_0953,12,1,0,0,
imp_002250,user_0551,12,0,0,0,
imp_002251,user_0011,6,0,0,0,
imp_002252,user_0418,82,0,0,0,
imp_002253,user_0236,9,0,0,0,
imp_002254,user_0842,73,0,0,0,
imp_002255,user_0770,49,1,0,0,
imp_002256,user_0102,84,0,0,0,
imp_002257,user_0006,44,0,0,0,
imp_002258,user_0966,87,0,0,0,
imp_002259,user_0223,73,0,0,0,
imp_002260,user_0211,10,0,0,0,
imp_002261,user_0014,12,0,0,0,
imp_002262,user_0390,33,0,0,0,
imp_002263,user_0746,45,0,0,0,
imp_002264,user_0239,68,0,0,0,
imp_002265,user_0691,79,0,0,0,
imp_002266,user_0926,84,0,0,0,
imp_002267,user_0800,73,0,0,0,
imp_002268,user_0118,28,0,0,0,
imp_002269,user_0119,60,0,0,0,
imp_002270,user_0955,5,0,0,0,
imp_002271,user_0809,9,0,0,0,
imp_002272,user_0917,83,1,0,0,
imp_002273,user_0796,28,0,0,0,
imp_002274,user_0310,12,0,0,0,
imp_002275,user_0653,36,1,0,0,
imp_002276,user_0637,12,0,0,0,
imp_002277,user_0925,93,0,0,0,
imp_002278,user_0625,45,1,0,0,
imp_002279,user_0456,27,1,0,0,
imp_002280,user_0076,46,0,0,0,
imp_002281,user_0438,12,1,0,0,
imp_002282,user_0751,58,0,0,0,
imp_002283,user_0985,12,0,0,0,
imp_002284,user_0338,70,0,0,0,
imp_002285,user_0754,12,0,0,0,
imp_002286,user_0837,43,0,0,0,
imp_002287,user_0410,20,0,0,0,
imp_002288,user_0094,5,1,0,0,
imp_002289,user_0160,24,0,0,0,
imp_002290,user_0042,16,0,0,0,
imp_002291,user_0149,73,0,0,0,
imp_002292,user_0210,51,1,0,0,
imp_002293,user_0517,32,1,0,0,
imp_002294,user_0791,84,0,0,0,
imp_002295,user_0845,46,0,0,0,
imp_002296,user_0917,12,0,0,0,
imp_002297,user_0902,74,0,0,0,
imp_002298,user_0104,42,0,0,0,
imp_002299,user_0848,84,0,0,0,
imp_002300,user_0561,29,0,0,0,
imp_002301,user_0866,66,0,0,0,
imp_002302,user_0091,84,0,0,0,
imp_002303,user_0019,58,0,0,0,
imp_002304,user_0854,12,0,0,0,
imp_002305,user_0716,31,0,0,0,
imp_002306,user_0376,92,0,0,0,
imp_002307,user_0230,58,1,0,0,
imp_002308,user_0635,95,0,0,0,
imp_002309,user_0142,76,1,0,0,
imp_002310,user_0929,31,1,0,0,
imp_002311,user_0229,84,1,0,0,
imp_002312,user_0747,93,0,0,0,
imp_002313,user_0121,34,0,0,0,
imp_002314,user_0720,8,1,0,0,
imp_002315,user_0396,47,1,0,0,
imp_002316,user_0319,97,0,0,0,
imp_002317,user_0724,84,0,0,0,
imp_002318,user_0027,65,0,0,0,
imp_002319,user_0405,72,0,0,0,
imp_002320,user_0946,30,1,1,0,흡연력
imp_002321,user_0763,12,0,0,0,
imp_002322,user_0953,33,1,0,0,
imp_002323,user_0119,42,0,0,0,
imp_002324,user_0311,51,0,0,0,
imp_002325,user_0386,50,1,1,0,기타 건강상 위험요인
imp_002326,user_0034,36,1,0,0,
imp_002327,user_0160,28,1,0,0,
imp_002328,user_0682,21,0,0,0,
imp_002329,user_0824,36,0,0,0,
imp_002330,user_0433,31,0,0,0,
imp_002331,user_0575,47,0,0,0,
imp_002332,user_0307,10,0,0,0,
imp_002333,user_0805,34,0,0,0,
imp_002334,user_0671,28,1,0,0,
imp_002335,user_0044,86,1,0,0,
imp_002336,user_0277,7,0,0,0,
imp_002337,user_0197,50,0,0,0,
imp_002338,user_0129,73,0,0,0,
imp_002339,user_0975,58,1,0,0,
imp_002340,user_0384,5,0,0,0,
imp_002341,user_0094,27,1,0,0,
imp_002342,user_0269,44,0,0,0,
imp_002343,user_0929,28,1,0,0,
imp_002344,user_0084,58,0,0,0,
imp_002345,user_0090,56,0,0,0,
imp_002346,user_0843,46,0,0,0,
imp_002347,user_0739,31,0,0,0,
imp_002348,user_0451,12,0,0,0,
imp_002349,user_0422,79,0,0,0,
imp_002350,user_0509,49,1,0,0,
imp_002351,user_0055,12,0,0,0,
imp_002352,user_0308,12,0,0,0,
imp_002353,user_0458,12,0,0,0,
imp_002354,user_0195,84,0,0,0,
imp_002355,user_0393,31,0,0,0,
imp_002356,user_0770,27,0,0,0,
imp_002357,user_0250,12,0,0,0,
imp_002358,user_0513,49,0,0,0,
imp_002359,user_0116,62,0,0,0,
imp_002360,user_0471,75,1,0,0,
imp_002361,user_0967,2,0,0,0,
imp_002362,user_0767,47,0,0,0,
imp_002363,user_0534,12,1,0,0,
imp_002364,user_0009,81,0,0,0,
imp_002365,user_0809,12,0,0,0,
imp_002366,user_0103,74,0,0,0,
imp_002367,user_0752,91,0,0,0,
imp_002368,user_0560,93,0,0,0,
imp_002369,user_0189,33,0,0,0,
imp_002370,user_0598,44,1,0,0,
imp_002371,user_0610,56,0,0,0,
imp_002372,user_0219,12,0,0,0,
imp_002373,user_0544,44,0,0,0,
imp_002374,user_0302,88,0,0,0,
imp_002375,user_0824,72,0,0,0,
imp_002376,user_0110,10,0,0,0,
imp_002377,user_0117,3,1,0,0,
imp_002378,user_0239,6,0,0,0,
imp_002379,user_0587,55,0,0,0,
imp_002380,user_0727,13,0,0,0,
imp_002381,user_0764,24,0,0,0,
imp_002382,user_0278,72,0,0,0,
imp_002383,user_0764,12,0,0,0,
imp_002384,user_0605,88,0,0,0,
imp_002385,user_0696,93,0,0,0,
imp_002386,user_0322,15,1,0,0,
imp_002387,user_0459,12,0,0,0,
imp_002388,user_0531,66,0,0,0,
imp_002389,user_0004,22,0,0,0,
imp_002390,user_0747,92,0,0,0,
imp_002391,user_0486,38,0,0,0,
imp_002392,user_0417,58,0,0,0,
imp_002393,user_0644,55,0,0,0,
imp_002394,user_0232,44,0,0,0,
imp_002395,user_0244,42,1,0,0,
imp_002396,user_0559,83,0,0,0,
imp_002397,user_0198,58,0,0,0,
imp_002398,user_0505,49,0,0,0,
imp_002399,user_0475,51,0,0,0,
imp_002400,user_0395,77,0,0,0,
imp_002401,user_0839,72,0,0,0,
imp_002402,user_0869,84,0,0,0,
imp_002403,user_0377,81,1,0,0,
imp_002404,user_0796,41,0,0,0,
imp_002405,user_0131,92,0,0,0,
imp_002406,user_0525,84,0,0,0,
imp_002407,user_0118,13,0,0,0,
imp_002408,user_0028,50,0,0,0,
imp_002409,user_0198,10,0,0,0,
imp_002410,user_0012,42,1,0,0,
imp_002411,user_0616,58,0,0,0,
imp_002412,user_0283,38,0,0,0,
imp_002413,user_0104,23,0,0,0,
imp_002414,user_0256,44,0,0,0,
imp_002415,user_0434,27,0,0,0,
imp_002416,user_0930,28,1,0,0,
imp_002417,user_0695,31,0,0,0,
imp_002418,user_0540,12,0,0,0,
imp_002419,user_0795,46,0,0,0,
imp_002420,user_0651,11,0,0,0,
imp_002421,user_0514,13,0,0,0,
imp_002422,user_0931,51,0,0,0,
imp_002423,user_0541,45,0,0,0,
imp_002424,user_0514,49,1,0,0,
imp_002425,user_0661,73,0,0,0,
imp_002426,user_0717,32,0,0,0,
imp_002427,user_0687,12,0,0,0,
imp_002428,user_0289,79,0,0,0,
imp_002429,user_0278,66,0,0,0,
imp_002430,user_0209,84,1,0,0,
imp_002431,user_0396,18,0,0,0,
imp_002432,user_0478,13,0,0,0,
imp_002433,user_0885,12,1,0,0,
imp_002434,user_0945,35,0,0,0,
imp_002435,user_0837,27,0,0,0,
imp_002436,user_0673,96,0,0,0,
imp_002437,user_0443,31,1,0,0,
imp_002438,user_0522,72,1,0,0,
imp_002439,user_0894,91,0,0,0,
imp_002440,user_0036,49,0,0,0,
imp_002441,user_0988,29,0,0,0,
imp_002442,user_0893,44,0,0,0,
imp_002443,user_0204,7,0,0,0,
imp_002444,user_0661,63,0,0,0,
imp_002445,user_0699,12,0,0,0,
imp_002446,user_0084,44,1,0,0,
imp_002447,user_0894,12,0,0,0,
imp_002448,user_0750,85,0,0,0,
imp_002449,user_0630,50,0,0,0,
imp_002450,user_0209,81,0,0,0,
imp_002451,user_0227,48,0,0,0,
imp_002452,user_0958,28,1,0,0,
imp_002453,user_0702,82,1,0,0,
imp_002454,user_0967,52,1,0,0,
imp_002455,user_0884,45,1,0,0,
imp_002456,user_0513,23,0,0,0,
imp_002457,user_0068,74,0,0,0,
imp_002458,user_0438,81,0,0,0,
imp_002459,user_0152,41,0,0,0,
imp_002460,user_0930,9,0,0,0,
imp_002461,user_0616,49,0,0,0,
imp_002462,user_0040,24,0,0,0,
imp_002463,user_0572,55,0,0,0,
imp_002464,user_0054,83,0,0,0,
imp_002465,user_0255,48,0,0,0,
imp_002466,user_0512,48,0,0,0,
imp_002467,user_0125,12,1,0,0,
imp_002468,user_0754,65,0,0,0,
imp_002469,user_0633,4,1,0,0,
imp_002470,user_0382,12,1,0,0,
imp_002471,user_0339,12,1,0,0,
imp_002472,user_0062,54,0,0,0,
imp_002473,user_0288,38,0,0,0,
imp_002474,user_0478,42,0,0,0,
imp_002475,user_0364,50,0,0,0,
imp_002476,user_0406,86,1,0,0,
imp_002477,user_0832,34,0,0,0,
imp_002478,user_0939,17,0,0,0,
imp_002479,user_0411,27,0,0,0,
imp_002480,user_0199,88,0,0,0,
imp_002481,user_0786,50,1,1,0,
imp_002482,user_0278,87,0,0,0,
imp_002483,user_0907,20,1,0,0,
imp_002484,user_0121,12,0,0,0,
imp_002485,user_0811,28,0,0,0,
imp_002486,user_0976,42,1,0,0,
imp_002487,user_0161,16,1,0,0,
imp_002488,user_0815,58,0,0,0,
imp_002489,user_0681,6,0,0,0,
imp_002490,user_0789,28,0,0,0,
imp_002491,user_0431,3,0,0,0,
imp_002492,user_0925,48,0,0,0,
imp_002493,user_0352,54,0,0,0,
imp_002494,user_0496,58,0,0,0,
imp_002495,user_0364,48,0,0,0,
imp_002496,user_0257,44,0,0,0,
imp_002497,user_0116,28,1,0,0,
imp_002498,user_0231,60,0,0,0,
imp_002499,user_0806,6,1,0,0,
imp_002500,user_0973,87,1,0,0,
imp_002501,user_0987,90,0,0,0,
imp_002502,user_0418,52,0,0,0,
imp_002503,user_0765,31,0,0,0,
imp_002504,user_0984,31,1,0,0,
imp_002505,user_0303,87,0,0,0,
imp_002506,user_0052,65,0,0,0,
imp_002507,user_0216,66,0,0,0,
imp_002508,user_0424,34,0,0,0,
imp_002509,user_0784,58,0,0,0,
imp_002510,user_0377,12,0,0,0,
imp_002511,user_0189,10,0,0,0,
imp_002512,user_0981,12,0,0,0,
imp_002513,user_0935,28,0,0,0,
imp_002514,user_0031,87,0,0,0,
imp_002515,user_0999,33,0,0,0,
imp_002516,user_0605,58,0,0,0,
imp_002517,user_0847,5,0,0,0,
imp_002518,user_0804,17,0,0,0,
imp_002519,user_0171,19,0,0,0,
imp_002520,user_0740,42,0,0,0,
imp_002521,user_0814,81,0,0,0,
imp_002522,user_0913,12,0,0,0,
imp_002523,user_0110,33,0,0,0,
imp_002524,user_0703,23,0,0,0,
imp_002525,user_0567,34,0,0,0,
imp_002526,user_0948,11,0,0,0,
imp_002527,user_0957,1,1,0,0,
imp_002528,user_0901,48,0,0,0,
imp_002529,user_0505,70,0,0,0,
imp_002530,user_0215,31,0,0,0,
imp_002531,user_0148,72,0,0,0,
imp_002532,user_0819,81,0,0,0,
imp_002533,user_0550,61,1,0,0,
imp_002534,user_0843,18,0,0,0,
imp_002535,user_0114,12,0,0,0,
imp_002536,user_0156,4,1,0,0,
imp_002537,user_0091,8,0,0,0,
imp_002538,user_0182,45,0,0,0,
imp_002539,user_0465,61,0,0,0,
imp_002540,user_0369,8,0,0,0,
imp_002541,user_0704,65,0,0,0,
imp_002542,user_0230,48,0,0,0,
imp_002543,user_0343,20,0,0,0,
imp_002544,user_0047,12,1,0,0,
imp_002545,user_0135,28,0,0,0,
imp_002546,user_0787,12,0,0,0,
imp_002547,user_0474,28,0,0,0,
imp_002548,user_0414,28,0,0,0,
imp_002549,user_0977,57,0,0,0,
imp_002550,user_0062,68,0,0,0,
imp_002551,user_0540,69,0,0,0,
imp_002552,user_0259,57,0,0,0,
imp_002553,user_0076,12,0,0,0,
imp_002554,user_0277,58,1,0,0,
imp_002555,user_0587,62,0,0,0,
imp_002556,user_0721,45,0,0,0,
imp_002557,user_0039,84,1,0,0,
imp_002558,user_0028,67,0,0,0,
imp_002559,user_0029,27,0,0,0,
imp_002560,user_0713,31,0,0,0,
imp_002561,user_0065,79,0,0,0,
imp_002562,user_0517,92,0,0,0,
imp_002563,user_0836,77,0,0,0,
imp_002564,user_0639,34,0,0,0,
imp_002565,user_0154,12,1,0,0,
imp_002566,user_0135,13,0,0,0,
imp_002567,user_0699,6,0,0,0,
imp_002568,user_0848,58,0,0,0,
imp_002569,user_0829,83,0,0,0,
imp_002570,user_0302,12,0,0,0,
imp_002571,user_0359,19,0,0,0,
imp_002572,user_0525,81,1,0,0,
imp_002573,user_0845,38,0,0,0,
imp_002574,user_0602,48,0,0,0,
imp_002575,user_0113,68,0,0,0,
imp_002576,user_0071,47,0,0,0,
imp_002577,user_0063,76,0,0,0,
imp_002578,user_0427,53,1,0,0,
imp_002579,user_0293,44,0,0,0,
imp_002580,user_0957,28,0,0,0,
imp_002581,user_0779,57,0,0,0,
imp_002582,user_0829,84,0,0,0,
imp_002583,user_0707,83,0,0,0,
imp_002584,user_0159,96,1,0,0,
imp_002585,user_0531,12,0,0,0,
imp_002586,user_0932,67,0,0,0,
imp_002587,user_0547,91,0,0,0,
imp_002588,user_0245,93,1,0,0,
imp_002589,user_0685,80,0,0,0,
imp_002590,user_0685,58,0,0,0,
imp_002591,user_0875,33,1,0,0,
imp_002592,user_0680,77,0,0,0,
imp_002593,user_0501,76,0,0,0,
imp_002594,user_0115,7,0,0,0,
imp_002595,user_0080,70,1,1,0,
imp_002596,user_0584,79,0,0,0,
imp_002597,user_0119,54,1,0,0,
imp_002598,user_0678,42,0,0,0,
imp_002599,user_0226,29,1,0,0,
imp_002600,user_0601,31,0,0,0,
imp_002601,user_0449,67,0,0,0,
imp_002602,user_0733,17,1,0,0,
imp_002603,user_0472,34,0,0,0,
imp_002604,user_0038,68,0,0,0,
imp_002605,user_0788,12,0,0,0,
imp_002606,user_0866,41,0,0,0,
imp_002607,user_0235,52,0,0,0,
imp_002608,user_0320,87,0,0,0,
imp_002609,user_0580,3,0,0,0,
imp_002610,user_0817,9,1,0,0,
imp_002611,user_0923,84,0,0,0,
imp_002612,user_0004,28,0,0,0,
imp_002613,user_0677,79,1,1,0,
imp_002614,user_0670,22,0,0,0,
imp_002615,user_0614,45,0,0,0,
imp_002616,user_0946,57,0,0,0,
imp_002617,user_0095,93,0,0,0,
imp_002618,user_0296,12,1,0,0,
imp_002619,user_0328,46,0,0,0,
imp_002620,user_0896,42,0,0,0,
imp_002621,user_0147,12,0,0,0,
imp_002622,user_0616,28,0,0,0,
imp_002623,user_0559,29,0,0,0,
imp_002624,user_0391,34,0,0,0,
imp_002625,user_0625,12,0,0,0,
imp_002626,user_0322,75,0,0,0,
imp_002627,user_0966,2,0,0,0,
imp_002628,user_0981,12,0,0,0,
imp_002629,user_0573,12,0,0,0,
imp_002630,user_0047,66,1,0,0,
imp_002631,user_0691,81,0,0,0,
imp_002632,user_0170,12,0,0,0,
imp_002633,user_0821,5,0,0,0,
imp_002634,user_0577,73,0,0,0,
imp_002635,user_0537,31,0,0,0,
imp_002636,user_0295,10,1,0,0,
imp_002637,user_0896,31,0,0,0,
imp_002638,user_0927,57,1,0,0,
imp_002639,user_0546,47,0,0,0,
imp_002640,user_0056,43,0,0,0,
imp_002641,user_0357,94,1,0,0,
imp_002642,user_0039,50,1,0,0,
imp_002643,user_0601,81,0,0,0,
imp_002644,user_0550,42,0,0,0,
imp_002645,user_0857,94,0,0,0,
imp_002646,user_0561,48,0,0,0,
imp_002647,user_0456,35,0,0,0,
imp_002648,user_0683,43,1,0,0,
imp_002649,user_0059,46,0,0,0,
imp_002650,user_0408,66,0,0,0,
imp_002651,user_0234,12,0,0,0,
imp_002652,user_0572,23,0,0,0,
imp_002653,user_0967,12,0,0,0,
imp_002654,user_0649,9,0,0,0,
imp_002655,user_0449,44,1,0,0,
imp_002656,user_0592,84,1,0,0,
imp_002657,user_0849,3,0,0,0,
imp_002658,user_0592,34,0,0,0,
imp_002659,user_0829,28,0,0,0,
imp_002660,user_0252,34,1,0,0,
imp_002661,user_0035,32,0,0,0,
imp_002662,user_0249,20,0,0,0,
imp_002663,user_0716,23,0,0,0,
imp_002664,user_0125,95,0,0,0,
imp_002665,user_0812,35,0,0,0,
imp_002666,user_0594,44,0,0,0,
imp_002667,user_0492,17,0,0,0,
imp_002668,user_0220,35,0,0,0,
imp_002669,user_0515,77,0,0,0,
imp_002670,user_0602,46,1,0,0,
imp_002671,user_0721,43,0,0,0,
imp_002672,user_0424,47,1,0,0,
imp_002673,user_0635,3,0,0,0,
imp_002674,user_0426,44,0,0,0,
imp_002675,user_0152,12,0,0,0,
imp_002676,user_0187,23,0,0,0,
imp_002677,user_0025,49,1,0,0,
imp_002678,user_0397,10,0,0,0,
imp_002679,user_0107,66,0,0,0,
imp_002680,user_0051,24,0,0,0,
imp_002681,user_0909,59,0,0,0,
imp_002682,user_0945,42,0,0,0,
imp_002683,user_0668,81,0,0,0,
imp_002684,user_0311,77,1,0,0,
imp_002685,user_0836,44,0,0,0,
imp_002686,user_0161,31,0,0,0,
imp_002687,user_0483,27,0,0,0,
imp_002688,user_0439,72,0,0,0,
imp_002689,user_0986,19,0,0,0,
imp_002690,user_0885,31,0,0,0,
imp_002691,user_0911,44,0,0,0,
imp_002692,user_0073,12,0,0,0,
imp_002693,user_0351,34,0,0,0,
imp_002694,user_0374,17,0,0,0,
imp_002695,user_0851,55,0,0,0,
imp_002696,user_0623,53,1,0,0,
imp_002697,user_0038,42,0,0,0,
imp_002698,user_0940,80,0,0,0,
imp_002699,user_0146,43,1,0,0,
imp_002700,user_0632,52,0,0,0,
imp_002701,user_0927,34,0,0,0,
imp_002702,user_0765,16,0,0,0,
imp_002703,user_0979,79,0,0,0,
imp_002704,user_0337,16,0,0,0,
imp_002705,user_0196,79,1,0,0,
imp_002706,user_0577,46,0,0,0,
imp_002707,user_0557,62,0,0,0,
imp_002708,user_0697,31,0,0,0,
imp_002709,user_0604,60,0,0,0,
imp_002710,user_0490,91,0,0,0,
imp_002711,user_0313,66,1,0,0,
imp_002712,user_0059,12,0,0,0,
imp_002713,user_0159,87,0,0,0,
imp_002714,user_0289,49,0,0,0,
imp_002715,user_0479,46,0,0,0,
imp_002716,user_0124,33,0,0,0,
imp_002717,user_0020,22,0,0,0,
imp_002718,user_0986,23,1,0,0,
imp_002719,user_0508,12,0,0,0,
imp_002720,user_0327,49,0,0,0,
imp_002721,user_0433,69,0,0,0,
imp_002722,user_0374,55,1,0,0,
imp_002723,user_0193,74,0,0,0,
imp_002724,user_0144,71,0,0,0,
imp_002725,user_0092,28,0,0,0,
imp_002726,user_0813,24,1,0,0,
imp_002727,user_0052,44,0,0,0,
imp_002728,user_0728,65,1,0,0,
imp_002729,user_0400,42,0,0,0,
imp_002730,user_0884,65,1,0,0,
imp_002731,user_0024,67,1,0,0,
imp_002732,user_0881,94,0,0,0,
imp_002733,user_0279,81,0,0,0,
imp_002734,user_0187,33,0,0,0,
imp_002735,user_0455,12,0,0,0,
imp_002736,user_0315,44,0,0,0,
imp_002737,user_0774,87,0,0,0,
imp_002738,user_0833,95,0,0,0,
imp_002739,user_0250,12,1,0,0,
imp_002740,user_0236,75,0,0,0,
imp_002741,user_0022,87,0,0,0,
imp_002742,user_0666,1,0,0,0,
imp_002743,user_0025,12,0,0,0,
imp_002744,user_0889,49,1,0,0,
imp_002745,user_0315,84,0,0,0,
imp_002746,user_0514,28,0,0,0,
imp_002747,user_0735,34,0,0,0,
imp_002748,user_0196,43,0,0,0,
imp_002749,user_0790,72,0,0,0,
imp_002750,user_0230,95,1,0,0,
imp_002751,user_0878,18,0,0,0,
imp_002752,user_0037,52,0,0,0,
imp_002753,user_0602,95,1,0,0,
imp_002754,user_0988,46,0,0,0,
imp_002755,user_0398,17,0,0,0,
imp_002756,user_0780,49,0,0,0,
imp_002757,user_0748,83,0,0,0,
imp_002758,user_0087,91,1,0,0,
imp_002759,user_0818,68,1,0,0,
imp_002760,user_0110,45,0,0,0,
imp_002761,user_0898,2,1,0,0,
imp_002762,user_0076,90,0,0,0,
imp_002763,user_0738,80,0,0,0,
imp_002764,user_0863,47,0,0,0,
imp_002765,user_0300,11,1,0,0,
imp_002766,user_0509,32,0,0,0,
imp_002767,user_0945,34,0,0,0,
imp_002768,user_0051,18,1,0,0,
imp_002769,user_0567,73,1,0,0,
imp_002770,user_0682,76,0,0,0,
imp_002771,user_0955,66,0,0,0,
imp_002772,user_0365,48,0,0,0,
imp_002773,user_0261,13,0,0,0,
imp_002774,user_0574,66,0,0,0,
imp_002775,user_0619,8,1,1,0,
imp_002776,user_0605,57,1,0,0,
imp_002777,user_0051,44,0,0,0,
imp_002778,user_0465,93,0,0,0,
imp_002779,user_0682,50,1,0,0,
imp_002780,user_0956,47,0,0,0,
imp_002781,user_0033,12,1,0,0,
imp_002782,user_0559,23,0,0,0,
